"Species","Reference","Population","Year","Country","Latitude","Longitude","Scarification","Stratification_days","Stratification_type","Stratification","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Germinated","Germinable"
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",6,22,16,20,20,NA,29,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",6,22,16,19,20,NA,12,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",1,22,21,21.6666666666667,20,NA,9,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",3,22,19,21,20,NA,27,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",8,22,14,19.3333333333333,20,NA,6,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",12,22,10,16,15,NA,16,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",5,22,17,19.5,20,NA,26,30
"Stellaria media","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",10,22,12,17,15,NA,22,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",7,22,15,18.5,20,NA,14,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",8,22,14,19.3333333333333,20,NA,26,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",3,22,19,20.5,20,NA,16,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",3,22,19,21,20,NA,20,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",4,22,18,20,20,NA,16,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",5,22,17,20.3333333333333,20,NA,22,30
"Stellaria media","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",3,22,19,20.5,20,NA,14,30
"Stellaria media","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",8,22,14,18,20,NA,22,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",7,22,15,18.5,20,NA,30,30
"Stellaria media","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"N",0,22,22,22,20,NA,15,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",7,22,15,19.6666666666667,20,NA,20,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",12,22,10,18,20,NA,28,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",1,22,21,21.5,20,NA,13,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",2,22,20,21.3333333333333,20,NA,22,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",12,22,10,18,20,NA,16,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","Y",16,"Y",4,22,18,20.6666666666667,20,NA,29,30
"Stellaria media","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",9,22,13,17.5,15,NA,24,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",5,22,17,19.5,20,NA,16,30
"Urtica dioica","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",12,22,10,16,15,NA,26,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"Y",12,22,10,16,15,NA,0,30
"Holcus lanatus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"N",0,22,22,22,20,NA,15,30
"Juncus effusus","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"N",0,22,22,22,20,NA,0,30
"Ranunculus repens","Thompson, K. G., J. P. (1983). ""A Comparative Study of Germination Responses to Diurnally-Fluctuating Temperatures."" The Journal of Applied Ecology 20(1): 141-156.","Sheffield, UK",1982,"UK",53.3666666666667,-1.46666666666667,"N","0","None","N","N",0,"N",0,22,22,22,20,NA,0,30
"Picea engelmannii","Taylor, R. J. S., David C. (1983). ""Allelopathic effects of Engelmann spruce bark stilbenes and tannin–stilbene combinations on seed germination and seedling growth of selected conifers."" Canadian Journal of Botany 61(1): 279-289.","Koksilals Reforestation Complex, British Columbia, Canada",1982,"Canada",53.7333333333333,-127.65,"N","30","Cold","Y","N",0,"Y",7,22,15,18.5,20,12,40,50
"Pinus contorta","Taylor, R. J. S., David C. (1983). ""Allelopathic effects of Engelmann spruce bark stilbenes and tannin–stilbene combinations on seed germination and seedling growth of selected conifers."" Canadian Journal of Botany 61(1): 279-289.","Koksilals Reforestation Complex, British Columbia, Canada",1982,"Canada",54.05,-127.816666666667,"N","20","Cold","Y","N",0,"Y",7,22,15,18.5,20,12,36,50
"Abies lasiocarpa","Taylor, R. J. S., David C. (1983). ""Allelopathic effects of Engelmann spruce bark stilbenes and tannin–stilbene combinations on seed germination and seedling growth of selected conifers."" Canadian Journal of Botany 61(1): 279-289.","Koksilals Reforestation Complex, British Columbia, Canada",1982,"Canada",54.05,-127.816666666667,"N","50","Cold","Y","N",0,"Y",7,22,15,18.5,20,12,28,50
"Tsuga mertensiana","Taylor, R. J. S., David C. (1983). ""Allelopathic effects of Engelmann spruce bark stilbenes and tannin–stilbene combinations on seed germination and seedling growth of selected conifers."" Canadian Journal of Botany 61(1): 279-289.","Koksilals Reforestation Complex, British Columbia, Canada",1982,"Canada",54.05,-127.816666666667,"N","50","Cold","Y","N",0,"Y",7,22,15,18.5,20,12,46,50
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,21,16,17.6666666666667,20,13,163,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,24,19,20.6666666666667,20,13,198,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,33,28,29.6666666666667,30,13,51,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,15,10,11.6666666666667,10,13,122,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,18,13,14.6666666666667,15,13,141,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,27,22,23.6666666666667,25,13,157,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,36,31,32.6666666666667,35,13,10,320
"Origanum vulgare","Putievsky, E. (1983). ""Temperature and daylength influences on the growth and germination of sweet basil and oregano."" Journal of Horticultural Science 58(4): 583-587.","Greece",1982,"Greece",39.2,22.2166666666667,"N","0","None","N","Y",8,"Y",5,30,25,26.6666666666667,25,13,90,320
"Impatiens capensis","Nozzolillo, C. T., Ingrid (1983). ""Aspects of Germination of Impatiens capensis Meerb., Formae capensis and immaculata, and I. pallida Nutt."" Bulletin of the Torrey Botanical Club 110(3): 335-344.","Rideau River, Ottawa, Canada",1980,"Canada",45.2166666666667,-75.6833333333333,"N","140","Cold","Y","Y",14,"N",0,15,15,15,15,10,112,125
"Ledum palustre","Karlin, E. F. B., L. C. (1983). ""Germination Ecology of Ledum groenlandicum and Ledum palustre ssp. decumbens."" Arctic and Alpine Research 15(3): 397-404.","Heatherdown mire, Alberta, Canada",1977,"Canada",53.6166666666667,-114.266666666667,"N","0","None","N","N",0,"Y",5,20,15,17.5,15,25,0,100
"Ledum palustre","Karlin, E. F. B., L. C. (1983). ""Germination Ecology of Ledum groenlandicum and Ledum palustre ssp. decumbens."" Arctic and Alpine Research 15(3): 397-404.","Heatherdown mire, Alberta, Canada",1977,"Canada",53.6166666666667,-114.266666666667,"N","0","None","N","Y",14,"Y",5,20,15,17.9166666666667,20,33,46,100
"Ledum palustre","Karlin, E. F. B., L. C. (1983). ""Germination Ecology of Ledum groenlandicum and Ledum palustre ssp. decumbens."" Arctic and Alpine Research 15(3): 397-404.","Heatherdown mire, Alberta, Canada",1977,"Canada",53.6166666666667,-114.266666666667,"N","0","None","N","Y",14,"Y",17,25,8,17.9166666666667,20,25,106,150
"Peucedanum oreoselinum","Kolodziejek, J. (2017). ""Effect of seed position and soil nutrients on seed mass, germination and seedling growth in Peucedanum oreoselinum (Apiaceae)."" Sci Rep 7(1): 1959.","Primary central umbel, Lipnica, Poland",2016,"Poland",53.9833333333333,17.4,"N","150","Cold","Y","Y",14,"Y",12,22,10,17,15,23,64,100
"Epilobium angustifolium","Etherington, J. R. (1983). ""Control of Germination and Seedling Morphology by Ethene: Differential Responses, Related to Habitat of Epilobium hirsutum L. and Chamerion angustifolium (L.) J. Holub."" Annals of Botany 52(5): 653-658.","Cardiff, UK",1982,"UK",51.4833333333333,-3.2,"N","0","None","N","Y",12,"Y",10,20,10,15,15,11,80,250
"Pinus taeda","Dunlap, J. R. B., J. P. (1983). ""Influence of seed size on germination and early development of loblolly pine (Pinustaeda L.) germinants."" Canadian Journal of Forest Research 13(1): 40-44.","Washington, North Carolina, USA",1983,"USA",35.55,-77.05,"N","30","Cold","Y",NA,NA,"N",0,21,21,21,20,28,380,400
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,17,17,17,15,50,38,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,29,29,29,30,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,20,20,20,20,50,38,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,20,20,20,20,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","Y",24,"N",0,20,20,20,20,70,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,11,11,11,10,50,31,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","N",0,"N",0,29,29,29,30,70,38,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,11,11,11,10,50,32,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","Y",24,"N",0,14,14,14,15,70,23,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,23,23,23,25,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,29,29,29,30,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,14,14,14,15,50,36,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","N",0,"N",0,26,26,26,25,70,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,14,14,14,15,50,36,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","N",0,"N",0,17,17,17,15,70,32,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","N",0,"N",0,23,23,23,25,70,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","Y",24,"N",0,17,17,17,15,70,26,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","Y",24,"N",0,26,26,26,25,70,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","N",0,"N",0,14,14,14,15,70,28,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,26,26,26,25,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1976,"Japan",37.9,139.05,"N","0","None","N","Y",24,"N",0,29,29,29,30,70,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,23,23,23,25,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","Y",24,"N",0,26,26,26,25,50,40,40
"Dioscorea nipponica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Niigata, Japan",1978,"Japan",37.9,139.05,"N","35","Cold","Y","N",0,"N",0,17,17,17,15,50,36,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,11,11,11,10,70,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,29,29,29,30,70,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","Y",24,"N",0,29,29,29,30,50,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","35","Cold","Y","N",0,"N",0,17,17,17,15,50,38,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,20,20,20,20,85,32,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,17,17,17,15,85,34,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,14,14,14,15,70,25,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,20,20,20,20,85,12,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,20,20,20,20,70,28,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,26,26,26,25,70,0,40
"Dioscorea japonica","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","N",0,"N",0,11,11,11,10,85,7,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,26,26,26,25,70,0,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","Y",24,"N",0,23,23,23,25,70,0,40
"Dioscorea tokoro","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1976,"Japan",31.5666666666667,130.533333333333,"N","0","None","N","N",0,"N",0,29,29,29,30,70,0,40
"Dioscorea quinquelobata","Okagami, N. K., Masashi (1982). ""Dormancy inDioscorea: Differences of temperature responses in seed germination among six Japanese species."" The Botanical Magazine Tokyo 95(2): 155-166.","Kagoshima, Japan",1978,"Japan",31.5666666666667,130.533333333333,"N","65","Cold","Y","Y",24,"N",0,26,26,26,25,85,2,40
